No,shipment_order_no,origin_subdistrict_name,origin_postal_code,destination_subdistrict_name,destination_postal_code,min_duration,max_duration,rate_code
1089,TRD2023010400602,Pagedangan,15339,Ketsoblak,97611,3,11,UDRREG
1090,TRD2023010400572,Pagedangan,15339,Ketsoblak,97611,3,11,UDRREG
1091,TRD2023010400552,Pagedangan,15339,Ketsoblak,97611,3,11,UDRREG
1092,TRD2023010400560,Pagedangan,15339,Kladufu,98418,3,6,UDRREG
1093,TRD2023010400497,Pagedangan,15339,Kladufu,98418,3,6,UDRREG
1094,TRD2023010400520,Pagedangan,15339,Klatomok,98451,3,6,UDRREG
1095,TRD2023010400557,Pagedangan,15339,Kuanino,85119,3,5,UDRREG
1096,TRD2023010400598,Pagedangan,15339,Kulur,97562,3,9,UDRREG
1097,TRD2023010400548,Pagedangan,15339,Labuhan Alas,84353,3,9,UDRREG
1098,TRD2023010400531,Pagedangan,15339,Lawir,86516,3,7,UDRREG
1099,TRD2023010400529,Pagedangan,15339,Montong Baan Selatan,83662,3,7,UDRREG
1100,TRD2023010400595,Pagedangan,15339,Nggutibob (Ngunti Bob),99651,3,11,UDRREG
1101,TRD2023010400601,Pagedangan,15339,Nusaniwe I,97117,3,5,UDRREG
1102,TRD2023010400599,Pagedangan,15339,Pal Putih,98412,3,6,UDRREG
1103,TRD2023010400508,Pagedangan,15339,Penfui,85148,3,5,UDRREG
1104,TRD2023010400590,Pagedangan,15339,Rumah Tiga,97234,3,5,UDRREG
1105,TRD2023010400581,Pagedangan,15339,Samau,98118,3,6,UDRREG
1106,TRD2023010400586,Pagedangan,15339,Sangaji Utara,97751,3,5,UDRREG
1107,TRD2023010400521,Pagedangan,15339,Sarotari,86219,3,7,UDRREG
1108,TRD2023010400589,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1109,TRD2023010400519,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1110,TRD2023010400528,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1111,TRD2023010400511,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1112,TRD2023010400525,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1113,TRD2023010400510,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1114,TRD2023010400506,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1115,TRD2023010400533,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1116,TRD2023010400551,Pagedangan,15339,Tambe,84161,3,9,UDRREG
1117,TRD2023010400583,Pagedangan,15339,Tanah Raja,97713,3,5,UDRREG
1118,TRD2023010400498,Pagedangan,15339,Tomagoba,97813,3,9,UDRREG
1119,TRD2023010400538,Pagedangan,15339,Wadio,98856,3,11,UDRREG
1120,TRD2023010400556,Pagedangan,15339,Wangkung,86592,3,7,UDRREG
1121,TRD2023010400537,Pagedangan,15339,Yanggandur,99656,3,11,UDRREG
1122,TRD2023010400542,Pagedangan,15339,Yanggandur,99656,3,11,UDRREG
1123,TRD2023010500533,Pagedangan,15339,Aeramo,86472,3,7,UDRREG
1124,TRD2023010500529,Pagedangan,15339,Ahusen,97127,3,5,UDRREG
1125,TRD2023010500584,Pagedangan,15339,Ahusen,97127,3,5,UDRREG
1126,TRD2023010500585,Pagedangan,15339,Ahusen,97127,3,5,UDRREG
1127,TRD2023010500541,Pagedangan,15339,Ahusen,97127,3,5,UDRREG
1128,TRD2023010500526,Pagedangan,15339,Amban,98314,3,6,UDRREG
1129,TRD2023010500532,Pagedangan,15339,Amban,98314,3,6,UDRREG
1130,TRD2023010500588,Pagedangan,15339,Amban,98314,3,6,UDRREG
1131,TRD2023010500552,Pagedangan,15339,Amban,98314,3,6,UDRREG
1132,TRD2023010500516,Pagedangan,15339,Ana Engge,87261,3,7,UDRREG
1133,TRD2023010500538,Pagedangan,15339,Angkasapura,99113,3,6,UDRREG
1134,TRD2023010500566,Pagedangan,15339,Angkasapura,99113,3,6,UDRREG
1135,TRD2023010500528,Pagedangan,15339,Angkasapura,99113,3,6,UDRREG
1136,TRD2023010500593,Pagedangan,15339,Angkasapura,99113,3,6,UDRREG
1137,TRD2023010500515,Pagedangan,15339,Angkasapura,99113,3,6,UDRREG
1138,TRD2023010500524,Pagedangan,15339,Aplasi,85614,3,9,UDRREG
1139,TRD2023010500546,Pagedangan,15339,Ardipura,99223,3,6,UDRREG
1140,TRD2023010500592,Pagedangan,15339,Ardipura,99223,3,6,UDRREG
1141,TRD2023010500609,Pagedangan,15339,Bakunase Dua,85116,3,5,UDRREG
1142,TRD2023010500514,Pagedangan,15339,Balukhering,86252,3,7,UDRREG
1143,TRD2023010500571,Pagedangan,15339,Batu Boy,97571,3,9,UDRREG
1144,TRD2023010500537,Pagedangan,15339,Beja,86413,3,7,UDRREG
1145,TRD2023010500576,Pagedangan,15339,Bumi Wonorejo,98813,3,11,UDRREG
1146,TRD2023010500616,Pagedangan,15339,Bumi Wonorejo,98813,3,11,UDRREG
1147,TRD2023010500601,Pagedangan,15339,Bumi Wonorejo,98813,3,11,UDRREG
1148,TRD2023010500551,Pagedangan,15339,Duwin (Duwin Umsini),98352,3,6,UDRREG
1149,TRD2023010500518,Pagedangan,15339,Gamsungi,97762,3,10,UDRREG
1150,TRD2023010500513,Pagedangan,15339,Golo Lalong,86571,3,7,UDRREG
1151,TRD2023010500596,Pagedangan,15339,Hambala,87112,3,7,UDRREG
1152,TRD2023010500602,Pagedangan,15339,Haumenibaki,85551,3,9,UDRREG
1153,TRD2023010500563,Pagedangan,15339,Hewokloang,86181,3,7,UDRREG
1154,TRD2023010500517,Pagedangan,15339,Honelama,99511,3,11,UDRREG
1155,TRD2023010500591,Pagedangan,15339,Imhasuma,98315,3,6,UDRREG
1156,TRD2023010500575,Pagedangan,15339,Imhasuma,98315,3,6,UDRREG
1157,TRD2023010500561,Pagedangan,15339,Iwaka,99968,3,11,UDRREG
1158,TRD2023010500614,Pagedangan,15339,Jempang Baru,83116,3,5,UDRREG
1159,TRD2023010500617,Pagedangan,15339,Kalampa,84171,3,9,UDRREG
1160,TRD2023010500547,Pagedangan,15339,Kalimbu Tilu,87253,3,7,UDRREG
1161,TRD2023010500580,Pagedangan,15339,Kasi (Kassi),98357,3,6,UDRREG
1162,TRD2023010500556,Pagedangan,15339,Kayu Putih,85228,3,5,UDRREG
1163,TRD2023010500612,Pagedangan,15339,Kembang Sari,83618,3,7,UDRREG
1164,TRD2023010500597,Pagedangan,15339,Klademak,98416,3,6,UDRREG
1165,TRD2023010500587,Pagedangan,15339,Klademak,98416,3,6,UDRREG
1166,TRD2023010500535,Pagedangan,15339,Kladufu,98418,3,6,UDRREG
1167,TRD2023010500543,Pagedangan,15339,Kladufu,98418,3,6,UDRREG
1168,TRD2023010500560,Pagedangan,15339,Klatomok,98451,3,6,UDRREG
1169,TRD2023010500568,Pagedangan,15339,Landah,83581,3,7,UDRREG
1170,TRD2023010500520,Pagedangan,15339,Lepolima,86116,3,7,UDRREG
1171,TRD2023010500613,Pagedangan,15339,Man-Gega,97795,3,10,UDRREG
1172,TRD2023010500599,Pagedangan,15339,Namaelo,97511,3,11,UDRREG
1173,TRD2023010500615,Pagedangan,15339,Namaelo,97511,3,11,UDRREG
1174,TRD2023010500603,Pagedangan,15339,Nijang,84316,3,9,UDRREG
1175,TRD2023010500554,Pagedangan,15339,Nusaniwe I,97117,3,5,UDRREG
1176,TRD2023010500530,Pagedangan,15339,Nusaniwe I,97117,3,5,UDRREG
1177,TRD2023010500519,Pagedangan,15339,Oenoni Dua,85367,3,7,UDRREG
1178,TRD2023010500522,Pagedangan,15339,Penfui,85148,3,5,UDRREG
1179,TRD2023010500542,Pagedangan,15339,Penkase Oeleta,85231,3,5,UDRREG
1180,TRD2023010500525,Pagedangan,15339,Penkase Oeleta,85231,3,5,UDRREG
1181,TRD2023010500521,Pagedangan,15339,Penkase Oeleta,85231,3,5,UDRREG
1182,TRD2023010500583,Pagedangan,15339,Samau,98118,3,6,UDRREG
1183,TRD2023010500565,Pagedangan,15339,Sangaji Utara,97751,3,5,UDRREG
1184,TRD2023010500548,Pagedangan,15339,Sangaji Utara,97751,3,5,UDRREG
1185,TRD2023010500572,Pagedangan,15339,Saria,98654,3,11,UDRREG
1186,TRD2023010500621,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1187,TRD2023010500598,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1188,TRD2023010500558,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1189,TRD2023010500604,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1190,TRD2023010500549,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1191,TRD2023010500527,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1192,TRD2023010500555,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1193,TRD2023010500619,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1194,TRD2023010500577,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1195,TRD2023010500595,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1196,TRD2023010500608,Pagedangan,15339,Tanah Raja,97713,3,5,UDRREG
1197,TRD2023010500557,Pagedangan,15339,Tanah Raja,97713,3,5,UDRREG
1198,TRD2023010500523,Pagedangan,15339,Teluk Kenari,85819,3,7,UDRREG
1199,TRD2023010500607,Pagedangan,15339,Tomagoba,97813,3,9,UDRREG
1200,TRD2023010500586,Pagedangan,15339,Wadio,98856,3,11,UDRREG
1201,TRD2023010500559,Pagedangan,15339,Wadumedi (Wadumeddi),85391,3,5,UDRREG
1202,TRD2023010500531,Pagedangan,15339,Waisai,98482,3,11,UDRREG
1203,TRD2023010500553,Pagedangan,15339,Yanggandur,99656,3,11,UDRREG
1204,TRD2023010500564,Pagedangan,15339,Yanggandur,99656,3,11,UDRREG
1205,TRD2023010600261,Pagedangan,15339,Amahai (Amaiiai),97516,3,11,UDRREG
1206,TRD2023010600292,Pagedangan,15339,Ampenan Selatan,83114,3,5,UDRREG
1207,TRD2023010600303,Pagedangan,15339,Bakunase Dua,85116,3,5,UDRREG
1208,TRD2023010600268,Pagedangan,15339,Bakunase Dua,85116,3,5,UDRREG
1209,TRD2023010600264,Pagedangan,15339,Balimbing,22753,3,7,UDRREG
1210,TRD2023010600288,Pagedangan,15339,Barejulat,83511,3,7,UDRREG
1211,TRD2023010600293,Pagedangan,15339,Batakte,85351,3,7,UDRREG
1212,TRD2023010600260,Pagedangan,15339,Bu Tanalagu,86361,3,7,UDRREG
1213,TRD2023010600276,Pagedangan,15339,Dabo,29871,3,9,UDRREG
1214,TRD2023010600300,Pagedangan,15339,Dayah Blang Cut,24181,3,7,UDRREG
1215,TRD2023010600297,Pagedangan,15339,Embu Ngena,86319,3,7,UDRREG
1216,TRD2023010600291,Pagedangan,15339,Gamsungi,97762,3,10,UDRREG
1217,TRD2023010600270,Pagedangan,15339,Hewuli,86115,3,7,UDRREG
1218,TRD2023010600275,Pagedangan,15339,Kalembu Kuni,87217,3,7,UDRREG
1219,TRD2023010600296,Pagedangan,15339,Karta Mulya/Mulia,74172,3,7,UDRREG
1220,TRD2023010600255,Pagedangan,15339,Kayu Putih,85228,3,5,UDRREG
1221,TRD2023010600283,Pagedangan,15339,Klademak,98416,3,6,UDRREG
1222,TRD2023010600295,Pagedangan,15339,Klademak,98416,3,6,UDRREG
1223,TRD2023010600284,Pagedangan,15339,Lekik,85982,3,7,UDRREG
1224,TRD2023010600289,Pagedangan,15339,Nafar (Napar),97662,3,11,UDRREG
1225,TRD2023010600269,Pagedangan,15339,Pagutan,83361,3,7,UDRREG
1226,TRD2023010600282,Pagedangan,15339,Pancurmas (Unit Jaya),31453,3,7,UDRREG
1227,TRD2023010600286,Pagedangan,15339,Pante Paku,24261,3,7,UDRREG
1228,TRD2023010600263,Pagedangan,15339,Rumah Tiga,97234,3,5,UDRREG
1229,TRD2023010600259,Pagedangan,15339,Sangaji Utara,97751,3,5,UDRREG
1230,TRD2023010600267,Pagedangan,15339,Saria,98654,3,11,UDRREG
1231,TRD2023010600281,Pagedangan,15339,Sari Kenanga Batahan,22988,3,7,UDRREG
1232,TRD2023010600285,Pagedangan,15339,Sidomukti,28382,3,7,UDRREG
1233,TRD2023010600298,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1234,TRD2023010600258,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1235,TRD2023010600262,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1236,TRD2023010600290,Pagedangan,15339,Tanah Merah,28284,3,5,UDRREG
1237,TRD2023010600287,Pagedangan,15339,Tanah Merah,28284,3,5,UDRREG
1238,TRD2023010600273,Pagedangan,15339,Tikatukang,86262,3,7,UDRREG
1239,TRD2023010600274,Pagedangan,15339,Tobaol,97754,3,10,UDRREG
1240,TRD2023010600280,Pagedangan,15339,Tomagoba,97813,3,9,UDRREG
1241,TRD2023010600299,Pagedangan,15339,Wawonduru,84251,3,9,UDRREG
1242,TRD2023010602748,Pagedangan,15339,Air Lintang,31311,3,7,UDRREG
1243,TRD2023010602746,Pagedangan,15339,Air Tawar Barat,25132,3,5,UDRREG
1244,TRD2023010602765,Pagedangan,15339,Batu Madinding,22983,3,7,UDRREG
1245,TRD2023010602686,Pagedangan,15339,Benowo,60195,2,4,UDRREG
1246,TRD2023010602698,Pagedangan,15339,Cening,51382,2,5,UDRREG
1247,TRD2023010602763,Pagedangan,15339,Hutatoruan V,22413,3,7,UDRREG
1248,TRD2023010602656,Pagedangan,15339,Kampung Baru,35149,3,5,UDRREG
1249,TRD2023010602759,Pagedangan,15339,Kerasaan I,21186,3,7,UDRREG
1250,TRD2023010602761,Pagedangan,15339,Kota Bangun,20243,3,5,UDRREG
1251,TRD2023010602741,Pagedangan,15339,Langagon,95752,3,7,UDRREG
1252,TRD2023010602681,Pagedangan,15339,Padangan,66252,2,5,UDRREG
1253,TRD2023010602742,Pagedangan,15339,Padang Tangah,26224,3,7,UDRREG
1254,TRD2023010602749,Pagedangan,15339,Pangkalan Bulian,30755,3,7,UDRREG
1255,TRD2023010602752,Pagedangan,15339,Pasar Muaradua,32211,3,7,UDRREG
1256,TRD2023010602762,Pagedangan,15339,Perk. Damuli,21457,3,7,UDRREG
1257,TRD2023010602690,Pagedangan,15339,Ranotana,95116,3,5,UDRREG
1258,TRD2023010602649,Pagedangan,15339,Ranotana,95116,3,5,UDRREG
1259,TRD2023010602744,Pagedangan,15339,Sei/Sungai Limau,27684,3,7,UDRREG
1260,TRD2023010602676,Pagedangan,15339,Sei/Sungai Meriam,75381,3,7,UDRREG
1261,TRD2023010602750,Pagedangan,15339,Sekip Jaya,30114,3,5,UDRREG
1262,TRD2023010602647,Pagedangan,15339,Suak Ie Beusou,23652,3,7,UDRREG
1263,TRD2023010602754,Pagedangan,15339,Sukodadi,30154,3,5,UDRREG
1264,TRD2023010602764,Pagedangan,15339,Tanjung Rejo,20154,3,5,UDRREG
1265,TRD2023010602709,Pagedangan,15339,Teluk Sono,28559,3,7,UDRREG
1266,TRD2023010603031,Pagedangan,15339,Ahusen,97127,3,5,UDRREG
1267,TRD2023010603003,Pagedangan,15339,Amban,98314,3,6,UDRREG
1268,TRD2023010603026,Pagedangan,15339,Amban,98314,3,6,UDRREG
1269,TRD2023010603001,Pagedangan,15339,Amban,98314,3,6,UDRREG
1270,TRD2023010603014,Pagedangan,15339,Amban,98314,3,6,UDRREG
1271,TRD2023010603006,Pagedangan,15339,Angkasapura,99113,3,6,UDRREG
1272,TRD2023010603038,Pagedangan,15339,Ardipura,99223,3,6,UDRREG
1273,TRD2023010603045,Pagedangan,15339,Bada,84211,3,9,UDRREG
1274,TRD2023010603018,Pagedangan,15339,Bakunase Dua,85116,3,5,UDRREG
1275,TRD2023010603019,Pagedangan,15339,Batu Boy,97571,3,9,UDRREG
1276,TRD2023010603032,Pagedangan,15339,Bunggay,99652,3,11,UDRREG
1277,TRD2023010603009,Pagedangan,15339,Faobata,86419,3,7,UDRREG
1278,TRD2023010603005,Pagedangan,15339,Honelama,99511,3,11,UDRREG
1279,TRD2023010603010,Pagedangan,15339,Honelama,99511,3,11,UDRREG
1280,TRD2023010602997,Pagedangan,15339,Kelimutu,86318,3,7,UDRREG
1281,TRD2023010603002,Pagedangan,15339,Kladufu,98418,3,6,UDRREG
1282,TRD2023010603024,Pagedangan,15339,Klasabi,98415,3,6,UDRREG
1283,TRD2023010603039,Pagedangan,15339,Lepolima,86116,3,7,UDRREG
1284,TRD2023010603021,Pagedangan,15339,Nusaniwe I,97117,3,5,UDRREG
1285,TRD2023010603015,Pagedangan,15339,Pagutan,83361,3,7,UDRREG
1286,TRD2023010603044,Pagedangan,15339,Penfui,85148,3,5,UDRREG
1287,TRD2023010603046,Pagedangan,15339,Penkase Oeleta,85231,3,5,UDRREG
1288,TRD2023010603025,Pagedangan,15339,Penkase Oeleta,85231,3,5,UDRREG
1289,TRD2023010603034,Pagedangan,15339,Samau,98118,3,6,UDRREG
1290,TRD2023010603000,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1291,TRD2023010603027,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1292,TRD2023010603033,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1293,TRD2023010603013,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1294,TRD2023010603050,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1295,TRD2023010603036,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1296,TRD2023010603007,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1297,TRD2023010603041,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1298,TRD2023010602999,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1299,TRD2023010603049,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1300,TRD2023010603022,Pagedangan,15339,Susweni,98311,3,6,UDRREG
1301,TRD2023010603028,Pagedangan,15339,Tagalaya,97852,3,10,UDRREG
1302,TRD2023010603030,Pagedangan,15339,Tanah Raja,97713,3,5,UDRREG
1303,TRD2023010603020,Pagedangan,15339,Yanggandur,99656,3,11,UDRREG
1304,TRD2023010700900,Pagedangan,15339,Aeramo,86472,3,7,UDRREG
1305,TRD2023010700874,Pagedangan,15339,Ahusen,97127,3,5,UDRREG
1306,TRD2023010700897,Pagedangan,15339,Alahan Panjang,27371,3,7,UDRREG
1307,TRD2023010700892,Pagedangan,15339,Amban,98314,3,6,UDRREG
1308,TRD2023010700834,Pagedangan,15339,Amban,98314,3,6,UDRREG
1309,TRD2023010700866,Pagedangan,15339,Amban,98314,3,6,UDRREG
1310,TRD2023010700854,Pagedangan,15339,Amban,98314,3,6,UDRREG
1311,TRD2023010700836,Pagedangan,15339,Amban,98314,3,6,UDRREG
1312,TRD2023010700847,Pagedangan,15339,Ampenan Selatan,83114,3,5,UDRREG
1313,TRD2023010700835,Pagedangan,15339,Angkasapura,99113,3,6,UDRREG
1314,TRD2023010700855,Pagedangan,15339,Angkasapura,99113,3,6,UDRREG
1315,TRD2023010700883,Pagedangan,15339,Angkasapura,99113,3,6,UDRREG
1316,TRD2023010700861,Pagedangan,15339,Angkasapura,99113,3,6,UDRREG
1317,TRD2023010700831,Pagedangan,15339,Aplasi,85614,3,9,UDRREG
1318,TRD2023010700845,Pagedangan,15339,Ardipura,99223,3,6,UDRREG
1319,TRD2023010700879,Pagedangan,15339,Ardipura,99223,3,6,UDRREG
1320,TRD2023010700818,Pagedangan,15339,Bakunase Dua,85116,3,5,UDRREG
1321,TRD2023010700871,Pagedangan,15339,Bardao (Berdao),85715,3,9,UDRREG
1322,TRD2023010700876,Pagedangan,15339,Belo,84456,3,9,UDRREG
1323,TRD2023010700837,Pagedangan,15339,Bosi,98457,3,6,UDRREG
1324,TRD2023010700856,Pagedangan,15339,Bumi Wonorejo,98813,3,11,UDRREG
1325,TRD2023010700849,Pagedangan,15339,Bumi Wonorejo,98813,3,11,UDRREG
1326,TRD2023010700877,Pagedangan,15339,Bu Tanalagu,86361,3,7,UDRREG
1327,TRD2023010700864,Pagedangan,15339,Hambala,87112,3,7,UDRREG
1328,TRD2023010700817,Pagedangan,15339,Hewokloang,86181,3,7,UDRREG
1329,TRD2023010700824,Pagedangan,15339,Honelama,99511,3,11,UDRREG
1330,TRD2023010700846,Pagedangan,15339,Honelama,99511,3,11,UDRREG
1331,TRD2023010700903,Pagedangan,15339,Iwaka,99968,3,11,UDRREG
1332,TRD2023010700825,Pagedangan,15339,Jaibaru Timur,84119,3,9,UDRREG
1333,TRD2023010700878,Pagedangan,15339,Kadam (Ayim/Oyim),99871,3,11,UDRREG
1334,TRD2023010700898,Pagedangan,15339,Kadam (Ayim/Oyim),99871,3,11,UDRREG
1335,TRD2023010700823,Pagedangan,15339,Kalembu Kuni,87217,3,7,UDRREG
1336,TRD2023010700884,Pagedangan,15339,Kalembu Kuni,87217,3,7,UDRREG
1337,TRD2023010700862,Pagedangan,15339,Kayu Putih,85228,3,5,UDRREG
1338,TRD2023010700857,Pagedangan,15339,Kebunayu,83363,3,7,UDRREG
1339,TRD2023010700852,Pagedangan,15339,Ketsoblak,97611,3,11,UDRREG
1340,TRD2023010700859,Pagedangan,15339,Klademak,98416,3,6,UDRREG
1341,TRD2023010700873,Pagedangan,15339,Lateri,97231,3,5,UDRREG
1342,TRD2023010700896,Pagedangan,15339,Lateri,97231,3,5,UDRREG
1343,TRD2023010700894,Pagedangan,15339,Lateri,97231,3,5,UDRREG
1344,TRD2023010700816,Pagedangan,15339,Mandawau,84111,3,9,UDRREG
1345,TRD2023010700815,Pagedangan,15339,Matalamagi (Matalamangi),98419,3,6,UDRREG
1346,TRD2023010700842,Pagedangan,15339,Maunum Niki Niki,85571,3,9,UDRREG
1347,TRD2023010700888,Pagedangan,15339,Maunum Niki Niki,85571,3,9,UDRREG
1348,TRD2023010700851,Pagedangan,15339,Mburukulu,87182,3,7,UDRREG
1349,TRD2023010700848,Pagedangan,15339,Nafar (Napar),97662,3,11,UDRREG
1350,TRD2023010700822,Pagedangan,15339,Narasaosina,86261,3,7,UDRREG
1351,TRD2023010700841,Pagedangan,15339,Paubokol (Paobokol),86682,3,7,UDRREG
1352,TRD2023010700886,Pagedangan,15339,Penkase Oeleta,85231,3,5,UDRREG
1353,TRD2023010700850,Pagedangan,15339,Penkase Oeleta,85231,3,5,UDRREG
1354,TRD2023010700832,Pagedangan,15339,Samau,98118,3,6,UDRREG
1355,TRD2023010700869,Pagedangan,15339,Sangaji Utara,97751,3,5,UDRREG
1356,TRD2023010700899,Pagedangan,15339,Sangaji Utara,97751,3,5,UDRREG
1357,TRD2023010700844,Pagedangan,15339,Sayang Sayang,83239,3,5,UDRREG
1358,TRD2023010700853,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1359,TRD2023010700860,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1360,TRD2023010700870,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1361,TRD2023010700833,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1362,TRD2023010700891,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1363,TRD2023010700827,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1364,TRD2023010700838,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1365,TRD2023010700819,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1366,TRD2023010700887,Pagedangan,15339,So E (Soe),85519,3,9,UDRREG
1367,TRD2023010700880,Pagedangan,15339,So E (Soe),85519,3,9,UDRREG
1368,TRD2023010700893,Pagedangan,15339,Tanah Raja,97713,3,5,UDRREG
1369,TRD2023010700881,Pagedangan,15339,Tanah Raja,97713,3,5,UDRREG
1370,TRD2023010700895,Pagedangan,15339,Teluk Kenari,85819,3,7,UDRREG
1371,TRD2023010700830,Pagedangan,15339,Tode Kisar,85229,3,5,UDRREG
1372,TRD2023010700867,Pagedangan,15339,Wadumedi (Wadumeddi),85391,3,5,UDRREG
1373,TRD2023010700820,Pagedangan,15339,Wae Wako,86753,3,7,UDRREG
1374,TRD2023010700901,Pagedangan,15339,Yanggandur,99656,3,11,UDRREG
1375,TRD2023010700840,Pagedangan,15339,Yanggandur,99656,3,11,UDRREG
1376,TRD2023010700828,Pagedangan,15339,Yanggandur,99656,3,11,UDRREG
1377,TRD2023010901255,Pagedangan,15339,Bendo,66116,2,5,UDRREG
1378,TRD2023010901305,Pagedangan,15339,Guntung Paikat,70713,3,7,UDRREG
1379,TRD2023010901230,Pagedangan,15339,Pagu,64174,2,5,UDRREG
1380,TRD2023010901250,Pagedangan,15339,Pagu,64174,2,5,UDRREG
1381,TRD2023010901329,Pagedangan,15339,Sungai Rasau,78353,3,7,UDRREG
1382,TRD2023010901761,Pagedangan,15339,Anrong Appaka,90612,3,7,UDRREG
1383,TRD2023010901785,Pagedangan,15339,Antang,90234,3,5,UDRREG
1384,TRD2023010901738,Pagedangan,15339,Balam Sempurna Kota,28992,3,7,UDRREG
1385,TRD2023010901709,Pagedangan,15339,Balam Sempurna Kota,28992,3,7,UDRREG
1386,TRD2023010901805,Pagedangan,15339,Balandete,93517,3,7,UDRREG
1387,TRD2023010901821,Pagedangan,15339,Balandete,93517,3,7,UDRREG
1388,TRD2023010901824,Pagedangan,15339,Bara-Baraya Timur,90143,3,5,UDRREG
1389,TRD2023010901787,Pagedangan,15339,Bara-Baraya Timur,90143,3,5,UDRREG
1390,TRD2023010901766,Pagedangan,15339,Baraya,92351,3,7,UDRREG
1391,TRD2023010901773,Pagedangan,15339,Baraya,92351,3,7,UDRREG
1392,TRD2023010901810,Pagedangan,15339,Baru,94221,3,5,UDRREG
1393,TRD2023010901781,Pagedangan,15339,Benteng Sawitto,91215,3,7,UDRREG
1394,TRD2023010901803,Pagedangan,15339,Bira,90243,3,5,UDRREG
1395,TRD2023010901780,Pagedangan,15339,Bira,90243,3,5,UDRREG
1396,TRD2023010901774,Pagedangan,15339,Bira,90243,3,5,UDRREG
1397,TRD2023010901762,Pagedangan,15339,Bira,90243,3,5,UDRREG
1398,TRD2023010901734,Pagedangan,15339,Hangtuah,28462,3,7,UDRREG
1399,TRD2023010901706,Pagedangan,15339,Hangtuah,28462,3,7,UDRREG
1400,TRD2023010901782,Pagedangan,15339,Pampang,90231,3,5,UDRREG
1401,TRD2023010901741,Pagedangan,15339,Pasar Baru,29561,3,7,UDRREG
1402,TRD2023010901649,Pagedangan,15339,Sidodadi,35353,3,7,UDRREG
1403,TRD2023010901788,Pagedangan,15339,Tanru Tedong,91681,3,7,UDRREG
1404,TRD2023010901957,Pagedangan,15339,19 Ilir,30132,3,5,UDRREG
1405,TRD2023010901924,Pagedangan,15339,Anggrung,20152,3,5,UDRREG
1406,TRD2023010901942,Pagedangan,15339,Berlian Makmur,30756,3,7,UDRREG
1407,TRD2023010901893,Pagedangan,15339,Gunung Marijo,22654,3,7,UDRREG
