created_at,shipment_order_no,awb_number,status,logistic_id,dispatch_at,delivered_at,in_process_return,return_at
2023-07-03 11:54:58,TRD2023070304388,IDE701601824776,400,24,1688414099,0,0,0
2023-07-03 11:54:58,TRD2023070304246,IDE701227580876,500,24,1688414092,1688646306,0,0
2023-07-03 11:54:58,TRD2023070304049,IDE702994825095,602,24,1688414898,0,0,0
2023-07-03 11:54:58,TRD2023070304003,IDE702805424676,400,24,1688414898,0,0,0
2023-07-03 11:54:58,TRD2023070304295,IDE700041801317,400,24,1688414091,0,0,0
2023-07-03 11:54:58,TRD2023070304008,IDE700043560755,400,24,1688414104,0,0,0
2023-07-03 11:54:58,TRD2023070304368,IDE702379791289,501,24,1688414118,0,0,0
2023-07-03 11:54:58,TRD2023070304252,IDE702760316660,500,24,1688414122,1688545346,0,0
2023-07-03 11:54:58,TRD2023070304221,IDE702663325282,500,24,1688414091,1688628174,0,0
2023-07-03 11:54:58,TRD2023070304397,IDE702641603165,501,24,1688414897,0,0,0
2023-07-03 11:54:58,TRD2023070304450,IDE700299266655,500,24,1688414099,1688635252,0,0
2023-07-03 11:54:58,TRD2023070304281,IDE702388939268,400,24,1688414118,0,0,0
2023-07-03 11:54:58,TRD2023070303937,IDE702112838888,400,24,1688414102,0,0,0
2023-07-03 11:54:58,TRD2023070303994,IDE702709625915,400,24,1688414908,0,0,0
2023-07-03 11:54:58,TRD2023070304257,IDE704098713294,500,24,1688414120,1688620789,0,0
2023-07-03 11:54:58,TRD2023070304335,IDE703359264377,500,24,1688414097,1688615290,0,0
2023-07-03 11:54:58,TRD2023070304320,IDE702988686039,500,24,1688414099,1688618782,0,0
2023-07-03 11:54:58,TRD2023070303925,IDE702965867160,500,24,1688414904,1688624500,0,0
2023-07-03 11:54:58,TRD2023070304296,IDE704138407608,501,24,1688414129,0,0,0
2023-07-03 11:54:58,TRD2023070304167,IDE700679322174,500,24,1688414112,1688622032,0,0
2023-07-03 11:54:58,TRD2023070304186,IDE704273756004,500,24,1688414096,1688627507,0,0
2023-07-03 11:54:58,TRD2023070304404,IDE704223716935,500,24,1688414904,1688542421,0,0
2023-07-03 11:54:58,TRD2023070303951,IDE704216730847,501,24,1688415375,0,0,0
2023-07-03 11:54:58,TRD2023070304132,IDE704208188017,501,24,1688414903,0,0,0
2023-07-03 11:54:58,TRD2023070304012,IDE704159104131,602,24,1688414940,0,0,0
2023-07-03 11:54:58,TRD2023070303958,IDE704148510039,501,24,1688414941,0,0,0
2023-07-03 11:54:58,TRD2023070304091,IDE704143960433,500,24,1688414899,1688644658,0,0
2023-07-03 11:54:58,TRD2023070304449,IDE704132186521,500,24,1688414906,1688613881,0,0
2023-07-03 11:54:58,TRD2023070304298,IDE704086621044,500,24,1688414097,1688637788,0,0
2023-07-03 11:54:58,TRD2023070304418,IDE704093010752,501,24,1688414098,0,0,0
2023-07-03 11:54:58,TRD2023070304376,IDE704094990814,500,24,1688414905,1688629591,0,0
2023-07-03 11:54:58,TRD2023070303969,IDE704079229390,500,24,1688414132,1688613822,0,0
2023-07-03 11:54:58,TRD2023070304191,IDE704059510419,602,24,1688414097,0,0,0
2023-07-03 11:54:58,TRD2023070304225,IDE704038120252,501,24,1688414092,0,0,0
2023-07-03 11:54:58,TRD2023070304088,IDE704005012615,500,24,1688414135,1688622058,0,0
2023-07-03 11:54:58,TRD2023070304251,IDE704032782948,500,24,1688414124,1688616973,0,0
2023-07-03 11:54:58,TRD2023070304464,IDE703961918218,602,24,1688506394,0,0,0
2023-07-03 11:54:58,TRD2023070304448,IDE703951046877,501,24,1688414911,0,0,0
2023-07-03 11:54:58,TRD2023070304463,IDE703875370629,500,24,1688414897,1688612663,0,0
2023-07-03 11:54:58,TRD2023070303962,IDE703869437783,500,24,1688414114,1688638310,0,0
2023-07-03 11:54:58,TRD2023070304035,IDE702003866183,400,24,1688414116,0,0,0
2023-07-03 11:54:58,TRD2023070304129,IDE703816449063,500,24,1688414898,1688617632,0,0
2023-07-03 11:54:58,TRD2023070304271,IDE703812427424,501,24,1688414119,0,0,0
2023-07-03 11:54:58,TRD2023070304126,IDE703806000839,501,24,1688414132,0,0,0
2023-07-03 11:54:58,TRD2023070304227,IDE703793865256,500,24,1688414094,1688631460,0,0
2023-07-03 11:54:58,TRD2023070304118,IDE703741910029,500,24,1688414103,1688550495,0,0
2023-07-03 11:54:58,TRD2023070304384,IDE703728136360,501,24,1688414129,0,0,0
2023-07-03 11:54:58,TRD2023070304025,IDE704057908582,500,24,1688414941,1688551177,0,0
2023-07-03 11:54:58,TRD2023070304071,IDE703564775231,500,24,1688414112,1688615966,0,0
2023-07-03 11:54:58,TRD2023070304288,IDE703560611696,602,24,1688414128,0,0,0
2023-07-03 11:54:58,TRD2023070304456,IDE703545210428,602,24,1688414909,0,0,0
2023-07-03 11:54:58,TRD2023070304228,IDE703523627544,500,24,1688414121,1688559945,0,0
2023-07-03 11:54:58,TRD2023070304209,IDE703512542687,500,24,1688414093,1688611656,0,0
2023-07-03 11:54:58,TRD2023070303946,IDE703495901862,500,24,1688414102,1688628444,0,0
2023-07-03 11:54:58,TRD2023070304141,IDE703467035399,500,24,1688414100,1688643313,0,0
2023-07-03 11:54:58,TRD2023070303931,IDE703418333294,501,24,1688414096,0,0,0
2023-07-03 11:54:58,TRD2023070303949,IDE703391966707,501,24,1688414898,0,0,0
2023-07-03 11:54:58,TRD2023070304045,IDE703365666939,500,24,1688414114,1688552009,0,0
2023-07-03 11:54:58,TRD2023070304120,IDE703283738724,500,24,1688414903,1688617667,0,0
2023-07-03 11:54:58,TRD2023070304232,IDE703231239723,500,24,1688414094,1688635212,0,0
2023-07-03 11:54:58,TRD2023070304415,IDE703227080602,500,24,1688506394,1688608937,0,0
2023-07-03 11:54:58,TRD2023070304490,IDE703207567142,400,24,1688414135,0,0,0
2023-07-03 11:54:58,TRD2023070304013,IDE703206095285,501,24,1688414940,0,0,0
2023-07-03 11:54:58,TRD2023070304242,IDE703205924858,500,24,1688414093,1688625749,0,0
2023-07-03 11:54:58,TRD2023070304039,IDE703204491415,500,24,1688414117,1688542879,0,0
2023-07-03 11:54:58,TRD2023070304113,IDE703173554825,500,24,1688414094,1688624874,0,0
2023-07-03 11:54:58,TRD2023070304319,IDE703170094390,602,24,1688414095,0,0,0
2023-07-03 11:54:58,TRD2023070304122,IDE703097073329,400,24,1688414095,0,0,0
2023-07-03 11:54:58,TRD2023070304316,IDE703074644676,500,24,1688414097,1688545063,0,0
2023-07-03 11:54:58,TRD2023070304040,IDE703056123790,500,24,1688414909,1688644507,0,0
2023-07-03 11:54:58,TRD2023070304375,IDE700300841769,500,24,1688414114,1688633517,0,0
2023-07-03 11:54:58,TRD2023070304102,IDE703055148946,500,24,1688414111,1688636796,0,0
2023-07-03 11:54:58,TRD2023070303935,IDE702981113325,500,24,1688414136,1688611164,0,0
2023-07-03 11:54:58,TRD2023070304431,IDE702974839517,400,24,1688414119,0,0,0
2023-07-03 11:54:58,TRD2023070304323,IDE700013667698,400,24,1688414128,0,0,0
2023-07-03 11:54:58,TRD2023070304395,IDE702943212645,500,24,1688414910,1688621230,0,0
2023-07-03 11:54:58,TRD2023070304105,IDE702941884294,500,24,1688414094,1688626817,0,0
2023-07-03 11:54:58,TRD2023070304213,IDE700036595359,500,24,1688414097,1688618381,0,0
2023-07-03 11:54:58,TRD2023070304452,IDE700071349957,500,24,1688414908,1688608093,0,0
2023-07-03 11:54:58,TRD2023070303924,IDE702927134454,500,24,1688414900,1688623374,0,0
2023-07-03 11:54:58,TRD2023070303934,IDE700098259336,500,24,1688414102,1688612179,0,0
2023-07-03 11:54:58,TRD2023070304453,IDE702918149396,500,24,1688414910,1688693537,0,0
2023-07-03 11:54:58,TRD2023070304149,IDE700138088051,500,24,1688414092,1688612855,0,0
2023-07-03 11:54:58,TRD2023070304170,IDE700251086386,500,24,1688414132,1688643007,0,0
2023-07-03 11:54:58,TRD2023070304044,IDE702918258479,501,24,1688414116,0,0,0
2023-07-03 11:54:58,TRD2023070304354,IDE702788151140,501,24,1688414100,0,0,0
2023-07-03 11:54:58,TRD2023070304391,IDE702766987867,500,24,1688414908,1688607981,0,0
2023-07-03 11:54:58,TRD2023070304188,IDE700263339589,400,24,1688414092,0,0,0
2023-07-03 11:54:58,TRD2023070304112,IDE700264012245,500,24,1688414103,1688639987,0,0
2023-07-03 11:54:58,TRD2023070304284,IDE700307335475,501,24,1688414128,0,0,0
2023-07-03 11:54:58,TRD2023070304309,IDE700415057648,500,24,1688414127,1688639158,0,0
2023-07-03 11:54:58,TRD2023070304130,IDE701406991706,400,24,1688414102,0,0,0
2023-07-03 11:54:58,TRD2023070304127,IDE702637034154,500,24,1688414908,1688615380,0,0
2023-07-03 11:54:58,TRD2023070304285,IDE702618059034,500,24,1688414115,1688624373,0,0
2023-07-03 11:54:58,TRD2023070304374,IDE700404509513,501,24,1688414119,0,0,0
2023-07-03 11:54:58,TRD2023070304446,IDE702582010373,500,24,1688414136,1688636787,0,0
2023-07-03 11:54:58,TRD2023070304178,IDE702559620615,500,24,1688414122,1688615904,0,0
2023-07-03 11:54:58,TRD2023070304043,IDE702558153717,501,24,1688414131,0,0,0
2023-07-03 11:54:58,TRD2023070303967,IDE702551476502,501,24,1688414133,0,0,0
2023-07-03 11:54:58,TRD2023070303955,IDE700414356470,500,24,1688414101,1688541374,0,0
2023-07-03 11:54:58,TRD2023070303973,IDE702495805286,500,24,1688415375,1688630174,0,0
2023-07-03 11:54:58,TRD2023070304286,IDE700750641013,501,24,1688414101,0,0,0
2023-07-03 11:54:58,TRD2023070303991,IDE702371284019,500,24,1688414899,1688640275,0,0
2023-07-03 11:54:58,TRD2023070304193,IDE702545597383,501,24,1688414092,0,0,0
2023-07-03 11:54:58,TRD2023070303986,IDE702309382414,501,24,1688415376,0,0,0
2023-07-03 11:54:58,TRD2023070304097,IDE700489861138,501,24,1688414908,0,0,0
2023-07-03 11:54:58,TRD2023070304263,IDE702259556169,500,24,1688414128,1688619076,0,0
2023-07-03 11:54:58,TRD2023070304247,IDE702238274168,500,24,1688414117,1688619581,0,0
2023-07-03 11:54:58,TRD2023070304398,IDE700541627497,500,24,1688414897,1688627798,0,0
2023-07-03 11:54:58,TRD2023070304311,IDE702330179086,501,24,1688414097,0,0,0
2023-07-03 11:54:58,TRD2023070303905,IDE700583872783,501,24,1688415375,0,0,0
2023-07-03 11:54:58,TRD2023070304165,IDE702230756627,500,24,1688506394,1688635402,0,0
2023-07-03 11:54:58,TRD2023070304068,IDE702153677708,500,24,1688414111,1688623890,0,0
2023-07-03 11:54:58,TRD2023070303930,IDE700598933140,500,24,1688414941,1688617148,0,0
2023-07-03 11:54:58,TRD2023070304184,IDE700608867157,500,24,1688414091,1688611575,0,0
2023-07-03 11:54:58,TRD2023070304410,IDE702153526752,400,24,1688414098,0,0,0
2023-07-03 11:54:58,TRD2023070304355,IDE702122608699,500,24,1688414098,1688616590,0,0
2023-07-03 11:54:58,TRD2023070304471,IDE702113593982,500,24,1688414906,1688649097,0,0
2023-07-03 11:54:58,TRD2023070303968,IDE702735367102,400,24,1688414130,0,0,0
2023-07-03 11:54:58,TRD2023070304175,IDE702100942520,500,24,1688414092,1688607263,0,0
2023-07-03 11:54:58,TRD2023070304405,IDE702074845410,501,24,1688414133,0,0,0
2023-07-03 11:54:58,TRD2023070304015,IDE700609381242,500,24,1688414940,1688624053,0,0
2023-07-03 11:54:58,TRD2023070304396,IDE700641919935,501,24,1688414902,0,0,0
2023-07-03 11:54:58,TRD2023070304290,IDE700681663481,500,24,1688414091,1688614083,0,0
2023-07-03 11:54:58,TRD2023070304421,IDE700659725611,500,24,1688414129,1688646084,0,0
2023-07-03 11:54:58,TRD2023070304152,IDE700671920730,500,24,1688414092,1688610102,0,0
2023-07-03 11:54:58,TRD2023070304172,IDE702057188421,501,24,1688414093,0,0,0
2023-07-03 11:54:58,TRD2023070304111,IDE700679611568,500,24,1688414094,1688621122,0,0
2023-07-03 11:54:58,TRD2023070304079,IDE700861529768,501,24,1688414133,0,0,0
2023-07-03 11:54:58,TRD2023070304061,IDE700705927728,500,24,1688414909,1688636625,0,0
2023-07-03 11:54:58,TRD2023070304078,IDE702056979803,500,24,1688414102,1688540153,0,0
2023-07-03 11:54:58,TRD2023070303907,IDE702019804118,501,24,1688414101,0,0,0
2023-07-03 11:54:58,TRD2023070304477,IDE701987222669,500,24,1688506395,1688635577,0,0
2023-07-03 11:54:58,TRD2023070304116,IDE701978050216,500,24,1688414902,1688630344,0,0
2023-07-03 11:54:58,TRD2023070304028,IDE701968275102,400,24,1688414115,0,0,0
2023-07-03 11:54:58,TRD2023070303996,IDE700812580638,501,24,1688414909,0,0,0
2023-07-03 11:54:58,TRD2023070304138,IDE702564465464,500,24,1688414101,1688559648,0,0
2023-07-03 11:54:58,TRD2023070304429,IDE700833836728,400,24,1688414121,0,0,0
2023-07-03 11:54:58,TRD2023070304033,IDE701954076141,400,24,1688414907,0,0,0
2023-07-03 11:54:58,TRD2023070304484,IDE701921871422,500,24,1688414130,1688616170,0,0
2023-07-03 11:54:58,TRD2023070304274,IDE701951488415,500,24,1688414114,1688635918,0,0
2023-07-03 11:54:58,TRD2023070303898,IDE701917471518,501,24,1688415375,0,0,0
2023-07-03 11:54:58,TRD2023070304371,IDE701830346822,500,24,1688414911,1688627602,0,0
2023-07-03 11:54:58,TRD2023070304294,IDE700854386425,500,24,1688414128,1688623742,0,0
2023-07-03 11:54:58,TRD2023070304070,IDE700874111954,602,24,1688414112,0,0,0
2023-07-03 11:54:58,TRD2023070303904,IDE701774839853,500,24,1688415375,1688635892,0,0
2023-07-03 11:54:58,TRD2023070303940,IDE701728163986,500,24,1688414905,1688621864,0,0
2023-07-03 11:54:58,TRD2023070304436,IDE701679128075,602,24,1688414122,0,0,0
2023-07-03 11:54:58,TRD2023070304424,IDE701649663865,500,24,1688414096,1688631460,0,0
2023-07-03 11:54:58,TRD2023070304216,IDE701603795544,400,24,1688414093,0,0,0
2023-07-03 11:54:58,TRD2023070304250,IDE701599478487,500,24,1688414119,1688622134,0,0
2023-07-03 11:54:58,TRD2023070304192,IDE700935656154,602,24,1688414117,0,0,0
2023-07-03 11:54:58,TRD2023070304338,IDE700942256047,500,24,1688414128,1688631669,0,0
2023-07-03 11:54:58,TRD2023070304493,IDE700972265290,602,24,1688414118,0,0,0
2023-07-03 11:54:58,TRD2023070304063,IDE701964641500,500,24,1688414112,1688558929,0,0
2023-07-03 11:54:58,TRD2023070304160,IDE701504678617,602,24,1688414094,0,0,0
2023-07-03 11:54:58,TRD2023070303950,IDE701014944731,602,24,1688414113,0,0,0
2023-07-03 11:54:58,TRD2023070304268,IDE701470711212,500,24,1688414096,1688635200,0,0
2023-07-03 11:54:58,TRD2023070304312,IDE701415064572,500,24,1688414121,1688652730,0,0
2023-07-03 11:54:58,TRD2023070304380,IDE701364205700,500,24,1688414135,1688630366,0,0
2023-07-03 11:54:58,TRD2023070304081,IDE701309900564,500,24,1688414096,1688616307,0,0
2023-07-03 11:54:58,TRD2023070304423,IDE700977022218,400,24,1688414101,0,0,0
2023-07-03 11:54:58,TRD2023070304385,IDE701194418255,500,24,1688414903,1688641219,0,0
2023-07-03 11:54:58,TRD2023070304036,IDE701192964508,501,24,1688414101,0,0,0
2023-07-03 11:54:58,TRD2023070304082,IDE701191116626,500,24,1688414132,1688646489,0,0
2023-07-03 11:54:58,TRD2023070303919,IDE701190050001,500,24,1688414899,1688638627,0,0
2023-07-03 11:54:58,TRD2023070304372,IDE701126779851,501,24,1688414116,0,0,0
2023-07-03 11:54:58,TRD2023070304143,IDE701125273345,500,24,1688414110,1688545385,0,0
2023-07-03 11:54:58,TRD2023070304496,IDE701071644249,602,24,1688414907,0,0,0
2023-07-03 11:54:58,TRD2023070304389,IDE701066645802,501,24,1688414896,0,0,0
2023-07-03 11:54:58,TRD2023070304365,IDE700994348284,500,24,1688414116,1688621165,0,0
2023-07-03 11:54:58,TRD2023070304139,IDE703675652863,400,24,1688414113,0,0,0
2023-07-03 11:54:58,TRD2023070304434,IDE700802565777,400,24,1688414115,0,0,0
2023-07-03 11:54:58,TRD2023070304394,IDE703288696565,501,24,1688414897,0,0,0
2023-07-03 11:54:58,TRD2023070304238,IDE703595384688,400,24,1688414092,0,0,0
2023-07-03 11:54:58,TRD2023070304262,IDE702570239979,400,24,1688414118,0,0,0
2023-07-03 11:54:58,TRD2023070304438,IDE702048199276,400,24,1688414896,0,0,0
2023-07-03 11:54:58,TRD2023070304426,IDE702703926742,400,24,1688414091,0,0,0
2023-07-03 11:54:58,TRD2023070304197,IDE701756421761,501,24,1688414093,0,0,0
2023-07-03 11:54:58,TRD2023070304185,IDE701742628214,400,24,1688414091,0,0,0
2023-07-03 11:54:58,TRD2023070304362,IDE702730417084,501,24,1688414097,0,0,0
2023-07-03 11:54:58,TRD2023070303897,IDE701323199836,400,24,1688414104,0,0,0
2023-07-03 11:54:58,TRD2023070304260,IDE700656015291,400,24,1688414118,0,0,0
2023-07-03 11:54:58,TRD2023070304278,IDE703262309002,501,24,1688414120,0,0,0
2023-07-03 11:54:58,TRD2023070304004,IDE700987866781,602,24,1688414898,0,0,0
2023-07-03 11:54:58,TRD2023070304208,IDE700250382768,400,24,1688414090,0,0,0
2023-07-03 11:54:58,TRD2023070304461,IDE700150133377,602,24,1688414116,0,0,0
2023-07-03 11:54:58,TRD2023070304457,IDE700080252137,400,24,1688414111,0,0,0
2023-07-03 11:54:58,TRD2023070304460,IDE701038535838,501,24,1688414129,0,0,0
2023-07-03 11:54:58,TRD2023070304407,IDE700580722067,400,24,1688414912,0,0,0
2023-07-03 11:54:58,TRD2023070304304,IDE700278399823,400,24,1688414096,0,0,0
2023-07-03 11:54:58,TRD2023070304259,IDE700177754440,400,24,1688414089,0,0,0
2023-07-03 11:54:58,TRD2023070303980,IDE703876255704,400,24,1688414900,0,0,0
